sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2012-10-19;222,600;223,400;227,000;229,100;222,000;223,400;225,552;19129;4314580,9;122;
2012-10-18;227,500;228,500;229,000;229,000;227,000;228,500;227,853;10109;2303368,3;78;
2012-10-17;228,800;228,900;229,700;231,300;227,100;228,800;228,257;14138;3227098,1;80;
2012-10-16;229,700;231,000;229,300;232,300;228,800;231,000;229,679;17967;4126650,3;75;
2012-10-15;228,400;228,800;226,500;231,400;226,500;228,900;228,680;3997;914034,8;43;
2012-10-12;227,000;227,600;229,500;230,500;227,000;227,000;228,300;13201;3013792,9;77;
2012-10-11;229,900;230,400;229,900;232,100;229,000;230,400;230,804;7945;1833738,7;79;
2012-10-10;231,400;231,900;233,000;236,900;230,500;231,400;232,616;13783;3206149,1;86;
2012-10-09;233,000;233,900;235,000;235,900;233,000;233,000;235,235;5733;1348604,1;55;
2012-10-08;234,400;234,600;236,000;236,000;233,500;234,600;234,658;11233;2635912,4;74;
2012-10-05;236,900;237,700;235,000;238,000;234,900;236,900;236,556;11344;2683492,3;82;
2012-10-04;235,800;236,000;233,000;236,000;233,000;236,000;234,964;15961;3750258,3;92;
2012-10-03;234,100;235,300;236,400;236,400;234,000;235,300;235,135;13775;3238981,5;100;
2012-10-02;238,300;238,400;238,000;238,400;236,100;238,300;237,467;20743;4925772,5;139;
2012-10-01;238,000;238,400;235,400;238,400;234,100;238,400;236,418;19137;4524324,5;159;
2012-09-28;235,100;235,500;237,200;238,300;234,500;235,500;236,415;16749;3959712,1;122;
2012-09-27;237,500;237,700;235,000;237,800;235,000;237,700;236,854;6953;1646843,3;53;
2012-09-26;234,700;235,200;235,000;235,500;234,000;235,200;234,715;12696;2979937,9;95;
2012-09-25;236,600;236,700;233,200;236,600;232,900;236,600;234,304;24717;5791293,8;138;
2012-09-24;233,800;233,900;233,000;233,900;231,800;233,900;233,002;10760;2507102,8;71;
2012-09-21;233,000;233,100;232,000;233,700;231,900;233,100;232,987;13625;3174453,5;78;
2012-09-20;232,500;232,700;230,900;232,700;230,300;232,700;231,636;10520;2436813,4;86;
2012-09-19;231,100;231,600;228,500;231,600;228,000;231,600;230,161;8878;2043370;87;
2012-09-18;228,400;228,600;231,100;231,100;228,100;228,600;228,978;8340;1909678,3;99;
2012-09-17;230,700;231,300;231,000;232,700;230,300;231,300;230,923;32070;7405692,1;156;
2012-09-14;230,300;231,000;230,200;232,800;229,000;231,000;230,679;34235;7897301,6;182;
2012-09-13;229,400;229,600;227,000;229,700;227,000;229,600;228,470;14070;3214567,4;88;
2012-09-12;228,000;228,800;224,800;229,300;224,800;228,000;227,732;40728;9275071,1;205;
2012-09-11;224,800;225,000;223,500;224,800;222,600;224,800;223,454;20425;4564048,2;91;
2012-09-10;223,600;223,700;225,000;225,000;223,700;223,700;224,351;14097;3162670,3;88;
2012-09-07;225,000;225,500;225,000;232,000;224,200;225,500;226,045;44464;10050855,6;186;
2012-09-06;224,100;224,500;219,700;224,700;219,700;224,500;222,423;12489;2777844,8;99;
2012-09-05;220,500;221,300;218,700;221,700;218,500;220,700;220,420;5517;1216054,9;38;
2012-09-04;220,000;220,500;221,500;222,500;219,300;220,000;220,982;6870;1518148,5;61;
2012-09-03;222,000;223,400;221,400;223,900;221,400;223,400;222,829;11251;2507046,6;85;
2012-08-31;221,000;221,400;221,400;222,500;220,100;221,400;221,613;11349;2515088,6;66;
2012-08-30;221,000;221,400;222,000;222,000;219,200;221,400;220,403;12141;2675911,3;84;
2012-08-29;220,600;221,000;221,000;221,800;220,100;221,000;221,038;8822;1949994,1;60;
2012-08-28;220,600;221,000;224,500;225,200;221,000;221,000;223,209;12725;2840333,9;104;
2012-08-27;226,400;226,500;225,000;226,400;225,000;226,400;225,595;11423;2576972,1;72;
2012-08-24;224,600;225,000;220,000;225,000;220,000;225,000;223,061;6792;1515032;58;
2012-08-23;223,000;223,400;224,500;227,800;222,800;223,400;224,929;6471;1455518,4;51;
2012-08-22;225,300;225,400;228,800;228,800;225,000;225,300;225,726;9392;2120017,8;64;
2012-08-21;228,200;228,800;227,600;229,500;227,600;228,800;228,787;8160;1866900,8;66;
2012-08-20;226,400;226,600;229,400;231,000;226,300;226,600;229,256;17969;4119499,1;134;
2012-08-17;229,400;230,200;228,100;230,700;228,100;229,400;229,605;11557;2653546,1;92;
2012-08-16;228,100;228,700;228,300;229,500;226,900;228,100;228,379;12942;2955680,3;76;
2012-08-15;229,400;231,000;230,300;231,200;229,400;231,000;230,196;5522;1271140,7;49;
2012-08-14;232,400;232,500;230,500;232,700;230,100;232,500;231,286;11643;2692860,2;76;
2012-08-13;231,300;231,600;231,500;233,000;230,500;231,300;231,807;12445;2884831,4;86;
2012-08-10;231,300;231,900;233,000;233,400;230,500;231,700;231,596;9132;2114937,2;68;
2012-08-09;232,600;233,800;232,900;234,400;232,100;233,800;233,059;8852;2063035,7;69;
2012-08-08;231,200;233,000;227,000;233,000;227,000;233,000;231,044;17363;4011614,7;126;
2012-08-07;230,100;230,400;230,900;230,900;228,000;230,400;229,145;14121;3235757,6;90;
2012-08-06;230,900;231,500;232,000;233,000;230,100;230,900;231,336;21634;5004732,2;148;
2012-08-03;231,900;232,500;228,000;233,000;228,000;231,900;231,137;18022;4165545,8;153;
2012-08-02;228,000;229,400;227,500;232,000;226,900;228,000;230,274;85616;19594609,8;137;
2012-08-01;228,500;228,900;226,300;229,000;226,300;228,500;227,862;9077;2068305,2;44;
2012-07-31;228,200;228,800;225,500;228,700;225,500;228,200;227,680;26754;6091360,3;112;
2012-07-30;225,800;226,000;225,800;228,200;225,300;226,000;226,777;40502;9184915,5;156;
2012-07-27;224,700;225,800;225,000;225,900;222,200;225,800;224,516;19350;4344384,7;123;
2012-07-26;222,100;224,100;221,800;224,600;219,100;222,100;222,948;20294;4524515,8;68;
2012-07-25;220,100;221,800;219,100;222,200;218,800;221,800;221,045;10206;2255980,8;55;
2012-07-24;219,300;221,000;221,000;221,000;218,000;219,300;219,858;6556;1441389,3;46;
2012-07-23;218,800;220,000;220,000;220,000;217,500;218,800;218,639;12347;2699537,3;70;
2012-07-20;221,100;222,400;222,600;224,300;222,400;222,400;223,775;10040;2246704,9;61;
2012-07-19;222,400;224,000;224,000;224,000;221,100;224,000;223,128;17754;3961419,7;81;
2012-07-18;222,300;222,700;221,000;223,000;219,700;222,700;222,072;10154;2254916,8;78;
2012-07-17;220,000;220,600;231,500;231,500;219,100;220,000;223,529;55676;12445208,1;302;
2012-07-16;230,000;231,000;224,500;231,000;224,500;231,000;228,211;44073;10057953,4;224;
2012-07-13;225,400;226,700;220,000;226,700;220,000;226,700;224,613;29673;6664930,6;138;
2012-07-12;220,800;221,700;222,900;222,900;220,000;220,800;220,782;45730;10096369,5;169;
2012-07-11;221,100;222,900;219,800;224,000;219,000;221,200;221,918;15399;3417310;96;
2012-07-10;220,200;221,200;218,000;221,200;217,200;221,200;220,130;13067;2876438;86;
2012-07-09;217,400;217,800;216,700;218,900;216,700;217,400;217,717;5544;1207021,7;64;
2012-07-06;216,700;217,700;217,400;219,500;216,700;216,700;218,107;12923;2818599,5;63;
2012-07-05;217,000;217,400;216,900;219,900;216,900;217,400;218,317;9817;2143220,9;75;
2012-07-04;219,700;220,700;222,000;222,000;219,100;220,700;220,215;15658;3448119,5;79;
2012-07-03;221,800;222,400;220,500;222,900;220,500;221,900;222,036;34743;7714202;170;
2012-07-02;220,600;221,400;217,900;221,700;217,700;220,600;220,353;32681;7201354,1;221;
2012-06-29;218,000;219,400;211,500;219,400;211,500;219,400;215,749;55613;11998421,9;264;
2012-06-28;210,500;211,000;213,000;214,000;209,200;211,000;210,929;10681;2252929,7;52;
2012-06-27;212,300;213,500;209,000;212,900;209,000;212,900;210,885;10523;2219142,8;47;
2012-06-26;207,700;209,300;209,700;209,700;206,600;209,300;208,353;6974;1453056;69;
2012-06-25;208,900;209,700;212,000;212,500;208,900;209,700;210,840;14034;2958924,1;133;
2012-06-21;212,100;213,500;211,000;213,600;211,000;212,100;212,343;14691;3119531,8;115;
2012-06-20;212,100;213,000;211,000;213,000;209,800;213,000;211,264;27753;5863209,7;152;
2012-06-19;210,800;210,900;204,100;211,600;204,100;210,800;209,221;20208;4227938,7;125;
2012-06-18;204,100;205,000;208,000;209,200;203,900;204,100;206,077;16378;3375124,7;103;
2012-06-15;204,600;205,400;204,000;206,800;204,000;205,400;205,414;12046;2474413,3;66;
2012-06-14;204,000;205,600;205,900;206,000;203,000;204,000;204,058;10956;2235657;66;
