sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
1994-02-10;;;;371,000;353,000;356,000;;2582119;936300746;1291;
1994-02-09;;;;362,000;352,000;361,000;;988875;351597027;631;
1994-02-08;;;;357,000;350,000;353,000;;778301;275753811;635;
1994-02-07;;;;354,000;339,000;344,000;;1257497;433801634;938;
1994-02-04;;;;365,000;357,000;357,000;;804297;290438772;518;
1994-02-03;;;;381,000;362,000;362,000;;1029667;383154215;684;
1994-02-02;;;;364,000;352,000;362,000;;693080;248881914;397;
1994-02-01;;;;362,000;355,000;356,000;;688589;247208393;357;
1994-01-31;;;;365,000;355,000;362,000;;735317;264799573;393;
1994-01-28;;;;359,000;353,000;358,000;;697169;248430142;333;
1994-01-27;;;;361,000;355,000;358,000;;691250;247193578;423;
1994-01-26;;;;353,000;345,000;349,000;;1119908;391899986;765;
1994-01-25;;;;371,000;348,000;353,000;;1473212;535452889;865;
1994-01-24;;;;376,000;368,000;376,000;;606850;226066295;454;
1994-01-21;;;;372,000;366,000;370,000;;496203;183410600;415;
1994-01-20;;;;381,000;369,000;370,000;;708830;265586336;449;
1994-01-19;;;;388,000;376,000;379,000;;748282;284805654;525;
1994-01-18;;;;381,000;371,000;376,000;;779851;292662366;614;
1994-01-17;;;;384,000;373,000;379,000;;1160953;437964661;808;
1994-01-14;;;;361,000;346,000;360,000;;1324005;469889624;724;
1994-01-13;;;;357,000;348,000;350,000;;684515;241217848;436;
1994-01-12;;;;358,000;350,000;353,000;;676986;240600792;511;
1994-01-11;;;;363,000;354,000;361,000;;607835;218330917;548;
1994-01-10;;;;359,000;350,000;352,000;;697259;247159329;626;
1994-01-07;;;;348,000;342,000;347,000;;562463;193491903;371;
1994-01-05;;;;343,000;339,000;341,000;;844680;286646995;285;
1994-01-04;;;;344,000;336,000;336,000;;1111033;377847387;584;
1994-01-03;;;;344,000;337,000;343,000;;311988;106253162;327;
1993-12-30;;;;347,000;341,000;341,000;;513387;176322498;382;
1993-12-29;;;;342,000;333,000;339,000;;548605;185478197;474;
1993-12-28;;;;336,000;330,000;331,000;;236361;78775119;276;
1993-12-27;;;;338,000;334,000;336,000;;337702;113133328;312;
1993-12-23;;;;337,000;332,000;333,000;;563628;188231397;379;
1993-12-22;;;;332,000;325,000;331,000;;713224;234160220;450;
1993-12-21;;;;332,000;322,000;322,000;;991823;324570359;758;
1993-12-20;;;;330,000;320,000;326,000;;1018989;328810954;731;
1993-12-17;;;;314,000;306,000;311,000;;1487052;461585606;1161;
1993-12-16;;;;326,000;316,000;316,000;;1083477;350648136;680;
1993-12-15;;;;336,000;328,000;330,000;;681030;226326561;528;
1993-12-14;;;;348,000;332,000;336,000;;759462;257884574;658;
1993-12-13;;;;332,000;325,000;332,000;;921019;301592683;800;
1993-12-10;;;;329,000;314,000;320,000;;2420142;780906112;1901;
1993-12-09;;;;365,000;331,000;331,000;;2341340;809957000;1064;
1993-12-08;;;;373,000;355,000;356,000;;1038389;382023019;448;
1993-12-07;;;;369,000;357,000;364,000;;650008;235969642;405;
1993-12-06;;;;370,000;360,000;365,000;;494068;180554168;418;
1993-12-03;;;;356,000;351,000;354,000;;253443;89526121;258;
1993-12-02;;;;355,000;348,000;355,000;;586528;205793900;489;
1993-12-01;;;;346,000;335,000;344,000;;1187960;401298196;534;
1993-11-30;;;;336,000;328,000;335,000;;572954;190945517;389;
1993-11-29;;;;344,000;335,000;338,000;;347275;117598367;256;
1993-11-26;;;;350,000;343,000;343,000;;475153;163915697;307;
1993-11-25;;;;347,000;340,000;346,000;;933121;320590163;496;
1993-11-24;;;;342,000;335,000;338,000;;1644620;556507897;828;
1993-11-23;;;;347,000;322,000;342,000;;1669792;560741104;999;
1993-11-22;;;;358,000;347,000;349,000;;765671;272221504;621;
1993-11-19;;;;367,000;350,000;358,000;;4882923;1752022000;2134;
1993-11-18;;;;428,000;411,000;413,000;;572638;240094464;310;
1993-11-17;;;;413,000;404,000;413,000;;479805;196479160;328;
1993-11-16;;;;417,000;400,000;408,000;;545797;223018221;464;
1993-11-15;;;;432,000;421,000;422,000;;230572;98469613;220;
1993-11-12;;;;436,000;430,000;434,000;;459756;199265603;194;
1993-11-11;;;;435,000;429,000;432,000;;509269;219460231;251;
1993-11-10;;;;433,000;426,000;426,000;;348737;149468316;245;
1993-11-09;;;;433,000;419,000;431,000;;585280;249192836;353;
1993-11-08;;;;433,000;425,000;429,000;;672721;287939947;512;
1993-11-05;;;;424,000;416,000;420,000;;580410;245890555;315;
1993-11-04;;;;447,000;439,000;440,000;;365971;161945276;280;
1993-11-03;;;;461,000;454,000;455,000;;284135;129991114;165;
1993-11-02;;;;464,000;450,000;455,000;;206253;94364827;193;
1993-11-01;;;;471,000;458,000;463,000;;291609;135294751;277;
1993-10-29;;;;457,000;452,000;454,000;;202416;92082809;171;
1993-10-28;;;;456,000;447,000;455,000;;352093;158724245;265;
1993-10-27;;;;446,000;435,000;442,000;;287415;127403165;157;
1993-10-26;;;;452,000;438,000;444,000;;604500;268846850;308;
1993-10-25;;;;443,000;433,000;436,000;;359225;157256983;249;
1993-10-22;;;;450,000;441,000;446,000;;223775;99549575;193;
1993-10-21;;;;450,000;437,000;448,000;;556698;247405503;350;
1993-10-20;;;;446,000;432,000;440,000;;939100;411748780;596;
1993-10-19;;;;468,000;455,000;457,000;;387020;178466040;247;
1993-10-18;;;;474,000;465,000;466,000;;482925;226104671;321;
1993-10-15;;;;477,000;467,000;470,000;;949166;357142354;368;
1993-10-14;;;;468,000;460,000;462,000;;727125;336718235;427;
1993-10-13;;;;459,000;447,000;458,000;;632633;286426311;394;
1993-10-12;;;;444,000;433,000;442,000;;378572;165926368;263;
1993-10-11;;;;435,000;431,000;432,000;;176505;76399880;138;
1993-10-08;;;;436,000;432,000;433,000;;142732;61928943;160;
1993-10-07;;;;441,000;434,000;435,000;;164763;72044308;161;
1993-10-06;;;;446,000;437,000;437,000;;497569;219849619;236;
1993-10-05;;;;446,000;435,000;444,000;;543339;240005595;325;
1993-10-04;;;;443,000;435,000;437,000;;299406;131642372;316;
1993-10-01;;;;437,000;433,000;437,000;;164400;71603938;177;
1993-09-30;;;;438,000;433,000;435,000;;260734;113575473;200;
1993-09-29;;;;438,000;428,000;436,000;;419935;181548665;316;
1993-09-28;;;;434,000;430,000;432,000;;298351;128811060;243;
1993-09-27;;;;433,000;428,000;433,000;;304305;131259740;284;
1993-09-24;;;;434,000;428,000;432,000;;741245;318604776;439;
1993-09-23;;;;429,000;417,000;425,000;;1018352;432654696;511;
1993-09-22;;;;425,000;409,000;418,000;;828572;345215297;617;
1993-09-21;;;;412,000;406,000;410,000;;718252;294208164;537;
1993-09-20;;;;409,000;400,000;408,000;;387310;157270453;279;
1993-09-17;;;;407,000;399,000;404,000;;458960;184750587;365;
1993-09-16;;;;401,000;390,000;400,000;;804489;316991295;351;
1993-09-15;;;;396,000;390,000;391,000;;311135;122397720;251;
1993-09-14;;;;408,000;397,000;398,000;;637002;257058075;498;
1993-09-13;;;;412,000;405,000;409,000;;1293426;526344372;592;
1993-09-10;;;;395,000;388,000;394,000;;807499;316713790;310;
1993-09-09;;;;395,000;389,000;394,000;;1042682;409087629;365;
1993-09-08;;;;391,000;386,000;389,000;;593405;230796376;337;
1993-09-07;;;;393,000;385,000;393,000;;892239;347466155;537;
1993-09-06;;;;389,000;378,000;385,000;;627640;241490006;472;
1993-09-03;;;;379,000;373,000;378,000;;376431;141223148;246;
1993-09-02;;;;373,000;367,000;373,000;;531905;196836862;273;
1993-09-01;;;;375,000;369,000;371,000;;337536;125413634;203;
1993-08-31;;;;380,000;375,000;378,000;;505245;190797970;355;
1993-08-30;;;;378,000;367,000;378,000;;354133;131349479;221;
1993-08-27;;;;368,000;357,000;367,000;;504600;183237760;234;
1993-08-26;;;;356,000;352,000;356,000;;425935;151118875;219;
1993-08-25;;;;360,000;352,000;358,000;;778266;277103727;338;
1993-08-24;;;;362,000;352,000;354,000;;380585;135467710;292;
1993-08-23;;;;365,000;359,000;359,000;;276026;99823477;261;
1993-08-20;;;;371,000;365,000;368,000;;473733;174827858;278;
1993-08-19;;;;382,000;367,000;376,000;;969209;362490524;528;
1993-08-18;;;;378,000;367,000;377,000;;536691;199683104;342;
1993-08-17;;;;370,000;365,000;369,000;;254596;93831880;241;
1993-08-16;;;;375,000;367,000;372,000;;286963;106658964;239;
1993-08-13;;;;383,000;377,000;378,000;;548223;208832459;299;
1993-08-12;;;;386,000;376,000;385,000;;628557;239138761;386;
1993-08-11;;;;375,000;363,000;375,000;;646335;238932685;284;
1993-08-10;;;;370,000;364,000;369,000;;737865;270751488;364;
1993-08-09;;;;365,000;359,000;364,000;;812698;294333461;307;
1993-08-06;;;;358,000;352,000;354,000;;450255;159653404;207;
1993-08-05;;;;355,000;347,000;354,000;;594173;208179716;326;
1993-08-04;;;;362,000;348,000;348,000;;277142;97872692;277;
1993-08-03;;;;365,000;359,000;362,000;;322925;117125753;201;
1993-08-02;;;;371,000;365,000;366,000;;96810;35632928;170;
1993-07-30;;;;374,000;370,000;373,000;;568439;211073591;252;
1993-07-29;;;;365,000;358,000;364,000;;443706;160916249;208;
1993-07-28;;;;369,000;362,000;365,000;;530783;193216026;202;
1993-07-27;;;;363,000;357,000;362,000;;418070;150363939;178;
1993-07-26;;;;360,000;357,000;359,000;;250600;89832488;153;
1993-07-23;;;;359,000;355,000;357,000;;268376;96024661;171;
1993-07-22;;;;362,000;356,000;358,000;;616547;220902662;272;
1993-07-21;;;;366,000;355,000;355,000;;628360;225630690;449;
1993-07-20;;;;376,000;364,000;365,000;;257699;95466062;276;
1993-07-19;;;;379,000;376,000;378,000;;234748;88766469;284;
1993-07-16;;;;384,000;377,000;380,000;;544830;206836610;527;
1993-07-15;;;;386,000;372,000;383,000;;901056;341467701;535;
1993-07-14;;;;366,000;358,000;366,000;;667145;219664905;298;
1993-07-13;;;;354,000;349,000;353,000;;477292;167976737;224;
1993-07-12;;;;353,000;350,000;352,000;;310796;109231911;247;
1993-07-09;;;;348,000;343,000;348,000;;514800;177882410;234;
1993-07-08;;;;347,000;342,000;345,000;;526925;181475275;266;
1993-07-07;;;;342,000;334,000;340,000;;233365;78647155;181;
1993-07-06;;;;337,000;332,000;335,000;;188351;63082224;136;
1993-07-05;;;;334,000;331,000;332,000;;96210;31973870;103;
1993-07-02;;;;337,000;334,000;334,000;;274595;92029428;195;
1993-07-01;;;;343,000;337,000;337,000;;279232;95132201;209;
1993-06-30;;;;342,000;338,000;341,000;;472318;160904544;285;
1993-06-29;;;;344,000;336,000;342,000;;520105;177228177;306;
1993-06-28;;;;335,000;332,000;335,000;;323951;107930088;255;
1993-06-24;;;;327,000;322,000;326,000;;372991;121234421;263;
1993-06-23;;;;332,000;327,000;327,000;;904050;298647940;348;
1993-06-22;;;;332,000;323,000;332,000;;881690;288459656;557;
1993-06-21;;;;323,000;318,000;322,000;;357966;114874484;289;
1993-06-18;;;;320,000;315,000;319,000;;550641;174419947;279;
1993-06-17;;;;315,000;313,000;314,000;;674062;211653616;268;
1993-06-16;;;;315,000;310,000;315,000;;661907;206679692;251;
1993-06-15;;;;313,000;311,000;313,000;;428530;133813945;239;
1993-06-14;;;;312,000;306,000;312,000;;208312;64374780;249;
1993-06-11;;;;312,000;306,000;311,000;;641671;198403027;355;
1993-06-10;;;;320,000;316,000;317,000;;271410;86145230;228;
1993-06-09;;;;318,000;315,000;318,000;;456896;144759517;313;
1993-06-08;;;;324,000;319,000;321,000;;398644;128381759;266;
1993-06-07;;;;329,000;325,000;326,000;;359086;117470187;256;
1993-06-04;;;;329,000;323,000;329,000;;741727;241648414;400;
1993-06-03;;;;328,000;322,000;326,000;;671879;217820537;421;
1993-06-02;;;;321,000;309,000;318,000;;527727;167265638;369;
1993-06-01;;;;322,000;314,000;318,000;;326338;103720430;283;
1993-05-28;;;;328,000;323,000;324,000;;626711;203422847;327;
1993-05-27;;;;321,000;318,000;321,000;;502264;160462300;280;
1993-05-26;;;;322,000;318,000;319,000;;711907;227563185;309;
1993-05-25;;;;320,000;312,000;319,000;;994177;314708408;340;
1993-05-24;;;;322,000;314,000;316,000;;608667;193056611;354;
1993-05-21;;;;322,000;315,000;320,000;;946064;302294338;410;
1993-05-19;;;;314,000;310,000;311,000;;301500;94188310;177;
1993-05-18;;;;314,000;308,000;313,000;;1036832;322222294;417;
1993-05-17;;;;306,000;302,000;306,000;;443121;134817427;308;
1993-05-14;;;;300,000;293,000;300,000;;535155;159380065;362;
1993-05-13;;;;312,000;298,000;300,000;;1233305;378097495;527;
1993-05-12;;;;318,000;305,000;310,000;;2356524;733450778;800;
1993-05-11;;;;302,000;286,000;291,000;;476042;140882966;456;
1993-05-10;;;;306,000;298,000;300,000;;596677;179651188;476;
1993-05-07;;;;299,000;292,000;299,000;;386114;113958034;389;
1993-05-06;;;;302,000;292,000;292,000;;1085018;322151042;676;
1993-05-05;;;;295,000;285,000;291,000;;1248425;360944233;632;
1993-05-04;;;;285,000;273,000;284,000;;824752;230466101;502;
1993-05-03;;;;271,000;266,000;271,000;;237480;63896365;180;
1993-04-30;;;;267,000;263,000;266,000;;211656;56021290;128;
1993-04-29;;;;265,000;260,000;261,000;;231979;60832576;226;
1993-04-28;;;;271,000;262,000;265,000;;523429;139745469;284;
1993-04-27;;;;272,000;265,000;266,000;;568858;152589139;315;
1993-04-26;;;;275,000;270,000;273,000;;791865;215900625;364;
1993-04-23;;;;282,000;274,000;277,000;;398531;110874307;290;
1993-04-22;;;;284,000;279,000;282,000;;760289;214577128;393;
1993-04-21;;;;283,000;273,000;283,000;;777612;216534084;368;
1993-04-20;;;;276,000;271,000;274,000;;391393;107000062;205;
1993-04-19;;;;277,000;274,000;275,000;;234583;64544522;162;
1993-04-16;;;;278,000;275,000;276,000;;297458;82366210;163;
1993-04-15;;;;278,000;275,000;278,000;;900827;249873786;321;
1993-04-14;;;;281,000;278,000;279,000;;599164;167088551;352;
1993-04-13;;;;276,000;272,000;276,000;;291311;79779140;245;
1993-04-08;;;;272,000;266,000;270,000;;276592;74682168;190;
1993-04-07;;;;268,000;259,000;267,000;;454934;119385052;370;
1993-04-06;;;;270,000;265,000;266,000;;426056;114153873;282;
1993-04-05;;;;272,000;265,000;270,000;;621571;166879360;443;
1993-04-02;;;;279,000;274,000;274,000;;711294;196176810;450;
1993-04-01;;;;280,000;267,000;278,000;;1547471;423886255;617;
1993-03-31;;;;272,000;266,000;269,000;;912178;245420034;459;
1993-03-30;;;;269,000;265,000;267,000;;856572;228433977;431;
1993-03-29;;;;271,000;265,000;269,000;;627025;168369035;466;
1993-03-26;;;;267,000;259,000;265,000;;1102140;290178640;517;
1993-03-25;;;;261,000;252,000;260,000;;1963791;505960841;737;
1993-03-24;;;;249,000;245,000;247,000;;943616;233097666;403;
1993-03-23;;;;242,000;239,000;242,000;;667824;160692109;285;
1993-03-22;;;;244,000;238,000;238,000;;545629;131240288;293;
1993-03-19;;;;243,000;240,000;242,000;;430880;104133718;241;
1993-03-18;;;;244,000;239,000;240,000;;300969;72857938;179;
1993-03-17;;;;244,000;240,000;241,000;;307270;74451060;207;
1993-03-16;;;;240,000;236,000;240,000;;496745;118080973;259;
1993-03-15;;;;237,000;235,000;235,000;;452451;106852375;278;
1993-03-12;;;;245,000;240,000;240,000;;285809;69385772;214;
1993-03-11;;;;245,000;239,000;244,000;;672115;162498280;312;
1993-03-10;;;;242,000;239,000;241,000;;515572;124013966;228;
1993-03-09;;;;246,000;238,000;239,000;;408192;98691174;254;
1993-03-08;;;;248,000;244,000;244,000;;299384;73312906;220;
1993-03-05;;;;247,000;244,000;245,000;;371346;91173389;234;
1993-03-04;;;;245,000;241,000;243,000;;162369;39428115;196;
1993-03-03;;;;245,000;241,000;244,000;;284199;69238096;242;
1993-03-02;;;;246,000;241,000;242,000;;238157;58010279;285;
1993-03-01;;;;247,000;240,000;246,000;;373862;91430940;363;
1993-02-26;;;;237,000;233,000;237,000;;464391;109315935;264;
1993-02-25;;;;240,000;235,000;237,000;;783048;185291793;238;
1993-02-24;;;;243,000;235,000;236,000;;695372;165615751;361;
1993-02-23;;;;240,000;232,000;237,000;;515420;122147853;393;
1993-02-22;;;;237,000;230,000;234,000;;667152;155618162;408;
1993-02-19;;;;228,000;224,000;228,000;;715794;161835439;397;
1993-02-18;;;;222,000;215,000;222,000;;608518;133902408;387;
1993-02-17;;;;215,000;210,000;214,000;;508232;108341392;290;
1993-02-16;;;;217,000;214,000;216,000;;364389;78643081;240;
1993-02-15;;;;220,000;216,000;217,000;;335428;73161857;285;
1993-02-12;;;;221,000;215,000;220,000;;577776;125989803;565;
1993-02-11;;;;224,000;219,000;220,000;;938036;207542955;650;
1993-02-10;;;;222,000;216,000;220,000;;2013074;442644591;951;
1993-02-09;;;;209,000;190,000;209,000;;2098707;423204405;882;
1993-02-08;;;;195,000;191,000;191,000;;713652;137374557;344;
1993-02-05;;;;190,000;186,000;189,000;;932120;175880120;323;
1993-02-04;;;;186,000;177,000;186,000;;638960;116158030;228;
1993-02-03;;;;179,000;176,000;177,000;;354040;62907880;170;
1993-02-02;;;;178,000;175,000;175,000;;1128025;199374975;216;
1993-02-01;;;;177,000;173,000;175,000;;951650;166935861;238;
1993-01-29;;;;177,000;174,000;176,000;;630428;110419125;184;
1993-01-28;;;;177,000;172,000;172,000;;696310;121539310;223;
1993-01-27;;;;181,000;177,000;179,000;;453597;81166960;183;
1993-01-26;;;;181,000;179,000;179,000;;527115;94783495;197;
1993-01-25;;;;183,000;179,000;179,000;;518599;93371842;224;
1993-01-22;;;;187,000;183,000;184,000;;558759;103705575;225;
1993-01-21;;;;187,000;185,000;186,000;;431960;80497660;151;
1993-01-20;;;;187,000;184,000;185,000;;249868;46284732;153;
1993-01-19;;;;186,000;182,000;186,000;;465745;85726380;210;
1993-01-18;;;;184,000;180,000;184,000;;455067;82730277;235;
1993-01-15;;;;181,000;179,000;180,000;;738600;133260583;210;
1993-01-14;;;;179,000;175,000;176,000;;628927;110819882;171;
1993-01-13;;;;182,000;177,000;178,000;;617197;109769205;201;
1993-01-12;;;;180,000;177,000;179,000;;527997;94739579;210;
1993-01-11;;;;184,000;179,000;181,000;;438885;79720885;222;
1993-01-08;;;;187,000;183,000;186,000;;400709;74101944;278;
1993-01-07;;;;188,000;183,000;186,000;;1120463;208051881;386;
1993-01-05;;;;196,000;193,000;196,000;;447255;84637975;224;
1993-01-04;;;;191,000;185,000;190,000;;294912;55830990;230;
1992-12-30;;;;187,000;185,000;186,000;;225798;41859430;186;
1992-12-29;;;;191,000;187,000;188,000;;307697;58199010;249;
1992-12-28;;;;190,000;185,000;190,000;;523942;98604769;315;
1992-12-23;;;;187,000;185,000;187,000;;381349;70905500;233;
1992-12-22;;;;188,000;182,000;184,000;;435629;80707432;322;
1992-12-21;;;;188,000;182,000;188,000;;607035;112958220;461;
1992-12-18;;;;181,000;174,000;180,000;;831119;146379288;367;
1992-12-17;;;;172,000;169,000;171,000;;387520;66187030;210;
1992-12-16;;;;172,000;169,000;170,000;;695136;118288164;258;
1992-12-15;;;;177,000;173,000;173,000;;356350;62365665;175;
1992-12-14;;;;178,000;173,000;177,000;;578295;102157285;207;
1992-12-11;;;;176,000;173,000;174,000;;288620;50416605;172;
1992-12-10;;;;179,000;175,000;177,000;;433705;77078535;210;
1992-12-09;;;;180,000;178,000;178,000;;688180;123041340;335;
1992-12-08;;;;178,000;175,000;178,000;;408276;72212677;258;
1992-12-07;;;;176,000;170,000;175,000;;316683;54872596;256;
1992-12-04;;;;175,000;171,000;171,000;;403319;69468749;255;
1992-12-03;;;;179,000;177,000;177,000;;633370;112386210;242;
1992-12-02;;;;178,000;174,000;178,000;;513962;90499968;260;
1992-12-01;;;;180,000;174,000;179,000;;686652;121729149;340;
1992-11-30;;;;181,000;176,000;179,000;;722695;128817670;350;
1992-11-27;;;;177,000;173,000;177,000;;696069;122195813;370;
1992-11-26;;;;181,000;170,000;172,000;;873520;153045076;382;
1992-11-25;;;;186,000;176,000;181,000;;1535847;277068800;725;
1992-11-24;;;;173,000;165,000;172,000;;1423815;243402651;848;
1992-11-23;;;;176,000;167,000;173,000;;1835351;314266540;752;
1992-11-20;;;;170,000;158,000;165,000;;3566751;575774964;1003;
1992-11-19;;;;142,000;133,000;142,000;;2331608;331471918;517;
1992-11-18;;;;132,000;130,000;132,000;;946800;124606900;229;
1992-11-17;;;;135,000;132,000;133,000;;1287890;171919650;343;
1992-11-16;;;;133,000;130,000;133,000;;310015;40941960;198;
1992-11-13;;;;130,000;123,000;129,000;;706965;89070990;232;
1992-11-12;;;;127,000;124,000;125,000;;674155;84685395;214;
1992-11-11;;;;129,000;126,000;126,000;;433306;55305297;196;
1992-11-10;;;;132,000;128,000;129,000;;425227;54855078;221;
1992-11-09;;;;130,000;126,000;130,000;;428935;55095045;221;
1992-11-06;;;;126,000;123,000;125,000;;471876;58700476;219;
1992-11-05;;;;124,000;119,000;122,000;;731150;89059455;237;
1992-11-04;;;;123,000;119,000;121,000;;818552;98362393;289;
1992-11-03;;;;119,000;116,000;119,000;;561173;66134462;220;
1992-11-02;;;;115,000;112,000;114,000;;169750;19302200;88;
1992-10-30;;;;114,000;112,000;113,000;;152780;17289220;62;
1992-10-29;;;;117,000;113,000;114,000;;419886;48161328;157;
1992-10-28;;;;119,000;117,000;118,000;;403452;47328834;119;
1992-10-27;;;;119,000;116,000;118,000;;556671;65554946;183;
1992-10-26;;;;120,000;116,000;117,000;;407569;48138213;234;
1992-10-23;;;;119,000;114,000;118,000;;783010;91184170;250;
1992-10-22;;;;114,000;111,000;114,000;;359310;40505720;177;
1992-10-21;;;;113,000;110,000;111,000;;422800;47220400;190;
1992-10-20;;;;111,000;107,000;111,000;;415351;45271910;212;
1992-10-19;;;;107,000;104,000;105,000;;157804;16680856;105;
1992-10-16;;;;107,000;103,000;105,000;;341430;35808810;172;
1992-10-15;;;;107,000;104,000;104,000;;280280;29503200;115;
1992-10-14;;;;110,000;107,000;107,000;;180127;19490266;118;
1992-10-13;;;;108,000;106,000;108,000;;249324;26607692;101;
1992-10-12;;;;107,000;105,000;105,000;;204313;21561831;123;
1992-10-09;;;;108,000;106,000;108,000;;266570;28641940;175;
1992-10-08;;;;107,000;104,000;104,000;;443635;46973920;180;
1992-10-07;;;;105,000;101,000;105,000;;628579;65449737;237;
1992-10-06;;;;102,000;95,500;101,000;;737921;72920025;342;
1992-10-05;;;;102,000;97,500;98,000;;702260;69464085;318;
1992-10-02;;;;109,000;105,000;107,000;;627545;67133780;260;
1992-10-01;;;;115,000;110,000;110,000;;415313;46764912;218;
1992-09-30;;;;115,000;110,000;113,000;;759037;85550809;360;
1992-09-29;;;;108,000;106,000;107,000;;740724;79010659;313;
1992-09-28;;;;113,000;109,000;109,000;;573354;63423786;223;
1992-09-25;;;;117,000;114,000;115,000;;769070;88679555;209;
1992-09-24;;;;119,000;116,000;117,000;;790365;92545060;253;
1992-09-23;;;;122,000;115,000;115,000;;811050;94883215;179;
1992-09-22;;;;120,000;117,000;120,000;;559480;66325740;212;
1992-09-21;;;;128,000;120,000;120,000;;266650;32629590;208;
1992-09-18;;;;126,000;119,000;125,000;;514020;63441140;286;
1992-09-17;;;;121,000;117,000;120,000;;378630;45134700;199;
1992-09-16;;;;120,000;116,000;120,000;;428631;50820903;198;
1992-09-15;;;;122,000;117,000;120,000;;611795;73236225;244;
1992-09-14;;;;124,000;118,000;122,000;;680560;82355500;316;
1992-09-11;;;;116,000;113,000;115,000;;339400;38813110;157;
1992-09-10;;;;115,000;110,000;113,000;;330893;37020399;179;
1992-09-09;;;;116,000;111,000;112,000;;484170;54981340;169;
1992-09-08;;;;116,000;113,000;114,000;;447050;51279900;171;
1992-09-07;;;;119,000;117,000;118,000;;178380;21101090;90;
1992-09-04;;;;123,000;118,000;119,000;;468792;56287514;191;
1992-09-03;;;;120,000;116,000;119,000;;610624;72332773;163;
1992-09-02;;;;117,000;113,000;115,000;;647069;74504585;232;
1992-09-01;;;;118,000;115,000;116,000;;446900;51930100;174;
1992-08-31;;;;121,000;118,000;119,000;;391180;46615900;173;
1992-08-28;;;;122,000;118,000;120,000;;520120;62434015;261;
1992-08-27;;;;123,000;116,000;121,000;;834525;99974100;374;
1992-08-26;;;;114,000;106,000;114,000;;729668;80682948;269;
1992-08-25;;;;113,000;107,000;107,000;;433787;47057764;231;
1992-08-24;;;;113,000;110,000;111,000;;368405;40846955;192;
1992-08-21;;;;117,000;114,000;115,000;;457270;52803115;197;
1992-08-20;;;;117,000;113,000;113,000;;1207680;138228590;366;
1992-08-19;;;;115,000;111,000;114,000;;438825;49771675;185;
1992-08-18;;;;115,000;112,000;114,000;;567777;64706550;215;
1992-08-17;;;;119,000;115,000;116,000;;640433;74729173;271;
1992-08-14;;;;114,000;107,000;114,000;;547029;60510006;254;
1992-08-13;;;;109,000;103,000;109,000;;749360;79840505;325;
1992-08-12;;;;112,000;107,000;107,000;;927960;102304485;318;
1992-08-11;;;;116,000;113,000;116,000;;707396;80958680;252;
1992-08-10;;;;120,000;116,000;117,000;;416779;48918372;173;
1992-08-07;;;;122,000;120,000;121,000;;132610;16026120;103;
1992-08-06;;;;123,000;120,000;123,000;;218625;26521025;77;
1992-08-05;;;;124,000;121,000;122,000;;226325;27659750;115;
1992-08-04;;;;125,000;123,000;123,000;;174000;21518500;73;
1992-08-03;;;;124,000;122,000;124,000;;207095;25385240;88;
1992-07-31;;;;123,000;121,000;123,000;;146692;17924724;88;
1992-07-30;;;;126,000;120,000;121,000;;206825;25242050;140;
1992-07-29;;;;125,000;122,000;124,000;;393552;48693928;162;
1992-07-28;;;;123,000;118,000;123,000;;296094;35739376;149;
1992-07-27;;;;119,000;117,000;119,000;;253308;29855959;129;
1992-07-24;;;;119,000;116,000;117,000;;275456;32283782;134;
1992-07-23;;;;122,000;117,000;118,000;;392150;46502300;176;
1992-07-22;;;;124,000;120,000;120,000;;323087;39549999;142;
1992-07-21;;;;124,000;121,000;123,000;;381507;46899818;147;
1992-07-20;;;;124,000;120,000;120,000;;491242;59814381;205;
1992-07-17;;;;128,000;125,000;126,000;;343620;43425420;130;
1992-07-16;;;;130,000;126,000;128,000;;207304;26653341;127;
1992-07-15;;;;127,000;126,000;127,000;;158665;20064890;81;
1992-07-14;;;;126,000;125,000;126,000;;246638;31032238;90;
1992-07-13;;;;128,000;126,000;126,000;;97300;12373100;72;
1992-07-10;;;;130,000;127,000;129,000;;231914;29780920;114;
1992-07-09;;;;128,000;125,000;127,000;;302940;38219240;157;
1992-07-08;;;;128,000;124,000;127,000;;655907;82603592;220;
1992-07-07;;;;132,000;129,000;130,000;;450253;58762016;163;
1992-07-06;;;;134,000;132,000;132,000;;145863;19353919;88;
1992-07-03;;;;134,000;132,000;134,000;;123625;16461280;103;
1992-07-02;;;;135,000;131,000;134,000;;253792;33887590;129;
1992-07-01;;;;135,000;132,000;132,000;;310395;41290829;127;
1992-06-30;;;;138,000;134,000;135,000;;638886;86331632;149;
1992-06-29;;;;139,000;136,000;137,000;;218760;30002840;115;
1992-06-26;;;;141,000;139,000;141,000;;165770;23232365;91;
1992-06-25;;;;142,000;141,000;141,000;;227674;32102074;95;
1992-06-24;;;;142,000;140,000;142,000;;83540;11777950;85;
1992-06-23;;;;142,000;140,000;140,000;;158415;22282159;100;
1992-06-22;;;;142,000;139,000;142,000;;247349;34760174;120;
1992-06-18;;;;142,000;140,000;141,000;;476200;67199570;175;
1992-06-17;;;;148,000;144,000;144,000;;236805;34456095;155;
1992-06-16;;;;148,000;147,000;147,000;;91230;13468020;76;
1992-06-15;;;;148,000;146,000;148,000;;142255;20965175;117;
1992-06-12;;;;147,000;145,000;146,000;;162205;23694120;122;
